1; 1; 1; 1337
1; 1; 2; 1068
1; 1; 3; 882
1; 1; 4; 688
1; 1; 5; 1041
1; 1; 6; 778
1; 1; 7; 3141
1; 1; 8; 15168
1; 1; 9; 21297
1; 1; 10; 2094
1; 1; 11; 30383
1; 1; 12; 22771
1; 1; 13; 29839
1; 1; 14; 18009
1; 1; 15; 1268
1; 1; 16; 1506
1; 1; 17; 5036
1; 1; 18; 1267
1; 1; 19; 1255
1; 1; 20; 1264
1; 1; 21; 17541
1; 1; 22; 31904
1; 1; 23; 1256
1; 1; 24; 20963
1; 1; 25; 25465
1; 1; 26; 256
1; 1; 27; 29246
1; 1; 28; 205
1; 1; 29; 203
1; 1; 30; 204
1; 1; 31; 29204
1; 1; 32; 4367
1; 1; 33; 33954
1; 1; 34; 6912
1; 1; 35; 24322
1; 1; 36; 1018
1; 1; 37; 29744
1; 1; 38; 6169
1; 1; 39; 6863
1; 1; 40; 766
1; 1; 41; 6260
1; 1; 42; 1336
1; 1; 43; 1084
1; 1; 44; 16673
1; 1; 45; 24705
1; 1; 46; 1247
1; 1; 47; 1246
1; 1; 48; 23106
1; 1; 49; 31588
1; 1; 50; 1241
1; 1; 51; 31801
1; 1; 52; 789
1; 1; 53; 33904
1; 1; 54; 21094
1; 1; 55; 24047
1; 1; 56; 880
1; 1; 57; 32109
1; 1; 58; 8188
1; 1; 59; 7720
1; 1; 60; 956
1; 1; 61; 32694
1; 1; 62; 2741
1; 1; 63; 4088
1; 1; 64; 4319
1; 1; 65; 1518
1; 1; 66; 34544
1; 1; 67; 30157
1; 1; 68; 25908
1; 1; 69; 27465
1; 1; 70; 26414
1; 1; 71; 14930
1; 1; 72; 18835
1; 1; 73; 26243
1; 1; 74; 7610
1; 1; 75; 29647
1; 1; 76; 19000
1; 1; 77; 7617
1; 1; 78; 603
1; 1; 79; 31658
1; 1; 80; 32823
1; 1; 81; 32889
1; 1; 82; 28825
1; 1; 83; 0
1; 1; 84; 6144
1; 1; 85; 5082
1; 1; 86; 5142
1; 1; 87; 1875
1; 1; 88; 4895
1; 1; 89; 4755
1; 1; 90; 8327
1; 1; 91; 8414
1; 1; 92; 1751
1; 1; 93; 5550
1; 1; 94; 4783
1; 1; 95; 1739
1; 1; 96; 32559
1; 1; 97; 25969
1; 1; 98; 1771
1; 1; 99; 1772
1; 1; 100; 17095
1; 1; 101; 4904
1; 1; 102; 6249
1; 1; 103; 5092
1; 1; 104; 1728
1; 1; 105; 5339
1; 1; 106; 5009
1; 1; 107; 2539
1; 1; 108; 5015
1; 1; 109; 895
1; 1; 110; 4753
1; 1; 111; 34910
1; 1; 112; 5010
1; 1; 113; 5929
1; 1; 114; 8244
1; 1; 115; 5983
1; 1; 116; 5176
1; 1; 117; 5175
1; 1; 118; 5832
1; 1; 119; 5109
1; 1; 120; 19155
1; 1; 121; 5061
1; 1; 122; 5571
1; 1; 123; 4955
1; 1; 124; 5190
1; 1; 125; 8319
1; 1; 126; 6395
1; 1; 127; 4801
1; 1; 128; 820
1; 1; 129; 5114
1; 1; 130; 34878
1; 1; 131; 8030
1; 1; 132; 5636
1; 1; 133; 2627
1; 1; 134; 4631
1; 1; 135; 4949
1; 1; 136; 5215
1; 1; 137; 33666
1; 1; 138; 0
2; 1; 1; 22825
2; 1; 2; 624
2; 1; 3; 1017
2; 1; 4; 32735
2; 1; 5; 1517
2; 1; 6; 2740
2; 1; 7; 7237
2; 1; 8; 23110
2; 1; 9; 7314
2; 1; 10; 449
2; 1; 11; 25920
2; 1; 12; 767
2; 1; 13; 32562
2; 1; 14; 25248
2; 1; 15; 34593
2; 1; 16; 1720
2; 1; 17; 15631
2; 1; 18; 30411
2; 1; 19; 526
2; 1; 20; 27124
2; 1; 21; 538
2; 1; 22; 2862
2; 1; 23; 25776
2; 1; 24; 34199
2; 1; 25; 7618
2; 1; 26; 33206
2; 1; 27; 574
2; 1; 28; 1000
2; 1; 29; 571
2; 1; 30; 29892
2; 1; 31; 34611
2; 1; 32; 2346
2; 1; 33; 6428
2; 1; 34; 6322
2; 1; 35; 8983
2; 1; 36; 4576
2; 1; 37; 33071
2; 1; 38; 121
2; 1; 39; 33
2; 1; 40; 7184
2; 1; 41; 16062
2; 1; 42; 8435
2; 1; 43; 30075
2; 1; 44; 3197
2; 1; 45; 395
2; 1; 46; 25704
2; 1; 47; 24229
2; 1; 48; 2511
2; 1; 49; 5296
2; 1; 50; 26558
2; 1; 51; 24042
2; 1; 52; 17957
2; 1; 53; 24822
2; 1; 54; 30863
2; 1; 55; 27158
2; 1; 56; 5794
2; 1; 57; 24330
2; 1; 58; 18963
2; 1; 59; 6321
2; 1; 60; 34343
2; 1; 61; 26317
2; 1; 62; 19441
2; 1; 63; 6270
2; 1; 64; 3209
2; 1; 65; 20844
2; 1; 66; 6181
2; 1; 67; 25543
2; 1; 68; 33951
2; 1; 69; 15958
2; 1; 70; 5297
2; 1; 71; 27958
2; 1; 72; 143
2; 1; 73; 6895
2; 1; 74; 23160
2; 1; 75; 16661
2; 1; 76; 18720
2; 1; 77; 33070
2; 1; 78; 32711
2; 1; 79; 28007
2; 1; 80; 31156
2; 1; 81; 1273
2; 1; 82; 26706
2; 1; 83; 697
2; 1; 84; 5793
2; 1; 85; 7979
2; 1; 86; 23037
2; 1; 87; 7646
2; 1; 88; 23890
2; 1; 89; 30164
2; 1; 90; 1303
2; 1; 91; 6340
2; 1; 92; 2100
2; 1; 93; 31661
2; 1; 94; 6503
2; 1; 95; 31663
2; 1; 96; 363
2; 1; 97; 361
2; 1; 98; 33346
2; 1; 99; 0
1; 2; 1; 24306
1; 2; 2; 16960
1; 2; 3; 26248
1; 2; 4; 887
1; 2; 5; 7359
1; 2; 6; 7370
1; 2; 7; 7357
1; 2; 8; 7355
1; 2; 9; 32538
1; 2; 10; 4235
1; 2; 11; 1585
1; 2; 12; 7161
1; 2; 13; 8368
1; 2; 14; 20231
1; 2; 15; 6010
1; 2; 16; 7104
1; 2; 17; 4956
1; 2; 18; 29921
1; 2; 19; 5202
1; 2; 20; 17201
1; 2; 21; 3205
1; 2; 22; 4992
1; 2; 23; 5128
1; 2; 24; 4988
1; 2; 25; 5407
1; 2; 26; 5729
1; 2; 27; 8410
1; 2; 28; 2353
1; 2; 29; 19987
1; 2; 30; 18
1; 2; 31; 5004
1; 2; 32; 5056
1; 2; 33; 6809
1; 2; 34; 5018
1; 2; 35; 32702
1; 2; 36; 7953
1; 2; 37; 4884
1; 2; 38; 4969
1; 2; 39; 5888
1; 2; 40; 6217
1; 2; 41; 6925
1; 2; 42; 24120
1; 2; 43; 3003
1; 2; 44; 5159
1; 2; 45; 5012
1; 2; 46; 5116
1; 2; 47; 19377
1; 2; 48; 4991
1; 2; 49; 6359
1; 2; 50; 34121
1; 2; 51; 5039
1; 2; 52; 7480
1; 2; 53; 1959
1; 2; 54; 6147
1; 2; 55; 17907
1; 2; 56; 122
1; 2; 57; 7308
1; 2; 58; 25678
1; 2; 59; 34219
1; 2; 60; 4970
1; 2; 61; 4838
1; 2; 62; 19697
1; 2; 63; 5201
1; 2; 64; 31679
1; 2; 65; 7740
1; 2; 66; 26054
1; 2; 67; 2698
1; 2; 68; 4748
1; 2; 69; 5219
1; 2; 70; 5362
